latlon,km2
31.5_-89.375,3102.1446073734182
32.0_-89.375,3270.517751940261
32.0_-88.75,3175.6585141733003
32.5_-89.375,3248.5973533899573
32.0_-90.0,3176.602844182444
35.0_-90.625,120.14780154420242
34.0_-91.25,220.79511177525234
34.5_-90.625,1508.4842738048533
32.5_-90.0,2615.709923926727
32.5_-90.625,3130.8496443270315
33.0_-90.0,3222.5068503182683
32.0_-90.625,3246.836251116119
31.5_-90.0,3282.1135310720592
31.5_-88.75,3210.1918112359394
31.0_-89.375,3304.9626468431484
31.0_-90.0,1947.0574923258532
31.0_-90.625,1721.9939726806454
30.5_-90.0,317.301908342999
31.5_-90.625,3277.140892205958
32.0_-88.125,3.988979160953922
32.5_-88.75,3256.723764051195
32.5_-88.125,208.78869245727077
33.0_-88.75,3231.445558127271
33.0_-89.375,3199.6890462979845
33.5_-88.75,3208.2423064619115
33.0_-88.125,517.57618058983
33.0_-91.25,903.9856792830967
33.5_-91.25,1032.5258963476913
33.5_-90.625,3197.5162629619003
34.0_-90.625,3069.769909850927
32.5_-91.25,575.741925974071
33.0_-90.625,3236.0618879255903
31.0_-88.75,3308.7036880825776
30.0_-88.75,0.029755342662566957
30.5_-89.375,2674.561108796261
30.5_-88.75,2040.0244127913957
30.5_-88.125,98.50874310313812
30.0_-89.375,57.532225579629156
31.0_-88.125,66.91559000638527
33.5_-88.125,761.5614909267586
35.0_-90.0,1250.6566694897965
34.5_-90.0,3076.4860802554153
34.5_-89.375,3072.862222577693
34.0_-90.0,3047.0009337114984
35.0_-89.375,1548.6223725078705
33.5_-90.0,3201.192282232161
33.5_-89.375,3204.6705137093254
34.0_-89.375,3145.2841607571495
31.0_-91.875,94.75687732444075
31.5_-91.875,6.6843059554435635
31.0_-91.25,1718.5407092221867
32.0_-91.25,1054.0526745289837
31.5_-91.25,2661.974855762451
35.0_-88.125,751.8995041483952
35.0_-88.75,1551.0391018470925
34.5_-88.75,3078.388556238067
34.5_-88.125,1432.220979482327
34.0_-88.75,3122.075345362392
34.0_-88.125,1140.4486040388172
